timestamp,gt_x,gt_y,kf_x,kf_y,ekf_x,ekf_y,pf_x,pf_y
1348.171000,-7.959748,4.796987,-7.036014,0.116317,-6.539130,2.591832,-7.999522,4.836471
1348.371000,-7.950064,4.833074,-7.056615,0.129340,-6.526231,2.626568,-7.977491,4.833680
1348.671000,-7.935114,4.886934,-7.054418,0.148941,-6.503250,2.691135,-7.977548,4.905977
1348.971000,-7.918628,4.947904,-7.079249,0.148588,-6.479164,2.757582,-7.958176,4.978787
1349.171000,-7.907366,4.988630,-7.096560,0.138724,-6.466834,2.790980,-7.941235,4.986826
1349.371000,-7.893217,5.039971,-7.120535,0.128846,-6.454653,2.824716,-7.918754,5.036639
1349.571000,-7.883937,5.073980,-7.147056,0.130912,-6.442668,2.857480,-7.916209,5.102784
1349.871000,-7.868271,5.129880,-7.194835,0.122481,-6.417652,2.925720,-7.901148,5.108713
1350.171000,-7.849752,5.190259,-7.262043,0.111389,-6.392068,2.992927,-7.883768,5.167181
1350.371000,-7.836898,5.231652,-7.285143,0.111653,-6.378070,3.027530,-7.861164,5.252331
1350.571000,-7.820655,5.280908,-7.315170,0.107845,-6.363807,3.060564,-7.851242,5.281484
1350.771000,-7.809061,5.315338,-7.336018,0.101832,-6.349871,3.093552,-7.847111,5.305045
1351.071000,-7.789997,5.372551,-7.374198,0.092124,-6.321396,3.160607,-7.823564,5.380857
1351.171000,-7.782999,5.393377,-7.404958,0.089216,-6.306931,3.194056,-7.802658,5.392088
1351.371000,-7.768507,5.434709,-7.427113,0.085014,-6.291626,3.228164,-7.792225,5.409036
1351.571000,-7.750321,5.486302,-7.457842,0.091249,-6.276352,3.262278,-7.779093,5.463923
1351.771000,-7.738782,5.519580,-7.483754,0.107669,-6.263087,3.295098,-7.763235,5.519526
1352.071000,-7.720291,5.573564,-7.523033,0.115116,-6.234278,3.360603,-7.749677,5.570321
1352.371000,-7.698755,5.634748,-7.667791,0.036198,-6.204980,3.426650,-7.722664,5.640603
1352.571000,-7.683845,5.674841,-7.682039,0.025835,-6.189466,3.459972,-7.700512,5.685714
1352.771000,-7.665047,5.723991,-7.708212,0.008948,-6.174617,3.491388,-7.696741,5.697215
1352.971000,-7.651961,5.756481,-7.813219,-0.000614,-6.160219,3.524048,-7.671728,5.761889
1353.271000,-7.630105,5.811228,-7.855190,-0.006088,-6.129552,3.586589,-7.659400,5.797600
1353.571000,-7.605410,5.871055,-7.909468,-0.012954,-6.097737,3.650880,-7.631272,5.857699
1353.771000,-7.587907,5.909992,-7.935027,-0.008970,-6.082113,3.680370,-7.605278,5.925893
1353.971000,-7.567147,5.956597,-7.953733,-0.000306,-6.065281,3.712047,-7.590419,5.958486
1354.171000,-7.552277,5.990893,-7.974083,0.009543,-6.049938,3.744880,-7.568708,5.978182
1354.471000,-7.527742,6.047981,-8.032148,0.005788,-6.017358,3.810111,-7.560931,6.029138
1354.571000,-7.519676,6.066514,-8.056900,0.007625,-6.001524,3.842204,-7.531954,6.048814
1354.771000,-7.502859,6.104766,-8.074127,0.010803,-5.985363,3.874608,-7.521071,6.098158
1354.971000,-7.480461,6.155588,-8.099490,-0.017938,-5.968143,3.907795,-7.509692,6.130948
1355.171000,-7.466316,6.189294,-8.125407,-0.046128,-5.951773,3.941120,-7.477249,6.160672
1355.471000,-7.445238,6.242012,-8.195790,-0.057912,-5.921162,4.005630,-7.476390,6.189029
1355.771000,-7.421458,6.301508,-8.233065,-0.094686,-5.889995,4.069565,-7.431375,6.257446
1355.971000,-7.405127,6.341965,-8.270657,-0.114025,-5.874181,4.102768,-7.436086,6.331936
1356.171000,-7.385935,6.390268,-8.295990,-0.123953,-5.857443,4.135229,-7.398738,6.402091
1356.371000,-7.371503,6.423775,-8.320557,-0.134688,-5.840976,4.167767,-7.381746,6.440765
1356.671000,-7.346101,6.478824,-8.371987,-0.158359,-5.806836,4.231573,-7.375360,6.452151
1356.971000,-7.317593,6.536795,-8.462069,-0.265518,-5.771443,4.296740,-7.321952,6.580471
1357.171000,-7.298750,6.575984,-8.469155,-0.293504,-5.754657,4.329255,-7.310954,6.599670
1357.371000,-7.275856,6.623784,-8.492114,-0.304962,-5.737047,4.361282,-7.273961,6.624962
1357.571000,-7.259106,6.655838,-8.515331,-0.318224,-5.719006,4.393210,-7.274112,6.723266
1357.871000,-7.230672,6.710209,-8.582468,-0.329489,-5.684456,4.457902,-7.245430,6.688531
1357.971000,-7.220388,6.729624,-8.614196,-0.325398,-5.666462,4.489930,-7.232312,6.739518
1358.171000,-7.200354,6.766992,-8.638415,-0.325825,-5.649068,4.518372,-7.214484,6.762867
1358.371000,-7.174464,6.816799,-8.676660,-0.337226,-5.629700,4.550442,-7.203859,6.834646
1358.571000,-7.157378,6.850074,-8.703267,-0.335609,-5.611539,4.582438,-7.165525,6.891887
1358.871000,-7.130719,6.902351,-8.755072,-0.339897,-5.573945,4.646227,-7.157858,6.938363
1359.171000,-7.100817,6.960406,-8.802519,-0.330859,-5.535696,4.709266,-7.112573,7.019230
1359.371000,-7.080585,6.997836,-8.826195,-0.337900,-5.516553,4.740267,-7.084714,7.068088
1359.571000,-7.055670,7.042852,-8.850641,-0.334838,-5.498484,4.768572,-7.059127,7.079565
1359.771000,-7.038389,7.074087,-8.867828,-0.336351,-5.478762,4.800274,-7.038337,7.119731
1360.071000,-7.010109,7.125532,-8.872799,-0.377862,-5.438460,4.863583,-7.027510,7.178104
1360.371000,-6.979648,7.184094,-8.951752,-0.374360,-5.400823,4.926401,-6.978809,7.199502
